Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      18/18          __gnu_cxx::__normal_iterator<Message const*, std::vector<Message, std::allocator<Message> > >::difference_type __gnu_cxx::operator-<Message const*, std::vector<Message, std::allocator<Message> > >(__gnu_cxx::__normal_iterator<Message const*, std::vector<Message, std::allocator<Message> > > const&, __gnu_cxx::__normal_iterator<Message const*, std::vector<Message, std::allocator<Message> > > const&) [1466]
                0.00    0.00      18/36          std::vector<Message, std::allocator<Message> >::begin() [1206]
                0.00    0.00      18/66          __gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >::operator+(int) const [1013]
                0.00    0.00      18/18          std::vector<Message, std::allocator<Message> >::_M_erase(__gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >) [1493]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<Message, std::allocator<Message> >::erase(__gnu_cxx::__normal_iterator<Message const*, std::vector<Message, std::allocator<Message> > >) [1492]
[1493]   0.0    0.00    0.00      18         std::vector<Message, std::allocator<Message> >::_M_erase(__gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >) [1493]
                0.00    0.00      30/30          std::vector<Message, std::allocator<Message> >::end() [1263]
                0.00    0.00      30/66          __gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >::operator+(int) const [1013]
                0.00    0.00      18/18          bool __gnu_cxx::operator!=<Message*, std::vector<Message, std::allocator<Message> > >(__gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > > const&, __gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > > const&) [1467]
                0.00    0.00      18/18          void std::allocator_traits<std::allocator<Message> >::destroy<Message>(std::allocator<Message>&, Message*) [1488]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > > std::move<__gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >, __gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > > >(__gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >, __gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >, __gnu_cxx::__normal_iterator<Message*, std::vector<Message, std::allocator<Message> > >) [1763]
-----------------------------------------------
                0.00    0.00      18/18          IOManager::recieve(Message const&) [1460]
[1494]   0.0    0.00    0.00      18         std::vector<Message, std::allocator<Message> >::push_back(Message const&) [1494]
                0.00    0.00      14/18          _ZNSt16allocator_traitsISaI7MessageEE9constructIS0_IRKS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS6_ [1489]
                0.00    0.00       4/4           void std::vector<Message, std::allocator<Message> >::_M_emplace_back_aux<Message const&>(Message const&) [2358]
-----------------------------------------------
                0.00    0.00       1/18          void std::_Bind<std::_Mem_fn<void (Game::*)(std::string, sf::Packet)> (Game*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2814]
                0.00    0.00       1/18          void std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2816]
                0.00    0.00       4/18          void std::_Bind<std::_Mem_fn<void (Player::*)(std::string, sf::Packet)> (Player*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2348]
                0.00    0.00       4/18          void std::_Bind<std::_Mem_fn<void (Overlay::*)(std::string, sf::Packet)> (Overlay*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2350]
                0.00    0.00       4/18          void std::_Bind<std::_Mem_fn<void (Universe::*)(std::string, sf::Packet)> (Universe*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2352]
                0.00    0.00       4/18          void std::_Bind<std::_Mem_fn<void (leon::WidgetBase::*)(std::string, sf::Packet)> (leon::WidgetBase*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2354]
[1495]   0.0    0.00    0.00      18         std::_Mu<std::_Placeholder<1>, false, true>::result<std::_Mu<std::_Placeholder<1>, false, true> (std::_Placeholder<1>, std::tuple<std::string&&, sf::Packet&&>)>::type std::_Mu<std::_Placeholder<1>, false, true>::operator()<std::tuple<std::string&&, sf::Packet&&> >(std::_Placeholder<1> const volatile&, std::tuple<std::string&&, sf::Packet&&>&) const volatile [1495]
                0.00    0.00      18/18          std::__add_ref<std::tuple_element<0u, std::tuple<std::string&&, sf::Packet&&> >::type>::type std::get<0u, std::string&&, sf::Packet&&>(std::tuple<std::string&&, sf::Packet&&>&) [1505]
                0.00    0.00      18/38          std::string&& std::forward<std::string&&>(std::remove_reference<std::string&&>::type&) [1201]
-----------------------------------------------
                0.00    0.00       1/18          void std::_Bind<std::_Mem_fn<void (Game::*)(std::string, sf::Packet)> (Game*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2814]
                0.00    0.00       1/18          void std::_Bind<std::_Mem_fn<void (Module::*)(std::string, sf::Packet)> (Module*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2816]
                0.00    0.00       4/18          void std::_Bind<std::_Mem_fn<void (Player::*)(std::string, sf::Packet)> (Player*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2348]
                0.00    0.00       4/18          void std::_Bind<std::_Mem_fn<void (Overlay::*)(std::string, sf::Packet)> (Overlay*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2350]
                0.00    0.00       4/18          void std::_Bind<std::_Mem_fn<void (Universe::*)(std::string, sf::Packet)> (Universe*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2352]
                0.00    0.00       4/18          void std::_Bind<std::_Mem_fn<void (leon::WidgetBase::*)(std::string, sf::Packet)> (leon::WidgetBase*, std::_Placeholder<1>, std::_Placeholder<2>)>::__call<void, std::string&&, sf::Packet&&, 0u, 1u, 2u>(std::tuple<std::string&&, sf::Packet&&>&&, std::_Index_tuple<0u, 1u, 2u>) [2354]
[1496]   0.0    0.00    0.00      18         std::_Mu<std::_Placeholder<2>, false, true>::result<std::_Mu<std::_Placeholder<2>, false, true> (std::_Placeholder<2>, std::tuple<std::string&&, sf::Packet&&>)>::type std::_Mu<std::_Placeholder<2>, false, true>::operator()<std::tuple<std::string&&, sf::Packet&&> >(std::_Placeholder<2> const volatile&, std::tuple<std::string&&, sf::Packet&&>&) const volatile [1496]
                0.00    0.00      18/18          std::__add_ref<std::tuple_element<1u, std::tuple<std::string&&, sf::Packet&&> >::type>::type std::get<1u, std::string&&, sf::Packet&&>(std::tuple<std::string&&, sf::Packet&&>&) [1506]
                0.00    0.00      18/18          sf::Packet&& std::forward<sf::Packet&&>(std::remove_reference<sf::Packet&&>::type&) [1507]
-----------------------------------------------
                0.00    0.00       7/18          void std::_Bind<std::_Mem_fn<void (leon::Panel::*)(tgui::Callback const&)> (leon::Panel*, std::reference_wrapper<tgui::Callback>)>::__call<void, , 0u, 1u>(std::tuple<>&&, std::_Index_tuple<0u, 1u>) [2055]
                0.00    0.00      11/18          void std::_Bind<std::_Mem_fn<void (leon::Button::*)(tgui::Callback const&)> (leon::Button*, std::reference_wrapper<tgui::Callback>)>::__call<void, , 0u, 1u>(std::tuple<>&&, std::_Index_tuple<0u, 1u>) [1794]
[1497]   0.0    0.00    0.00      18         tgui::Callback& std::_Mu<std::reference_wrapper<tgui::Callback>, false, false>::operator()<std::reference_wrapper<tgui::Callback>, std::tuple<> >(std::reference_wrapper<tgui::Callback>&, std::tuple<>&) const volatile [1497]
                0.00    0.00      18/18          std::reference_wrapper<tgui::Callback>::get() const [1474]
-----------------------------------------------
                0.00    0.00      18/18          std::__add_ref<std::tuple_element<0u, std::tuple<std::string&&, sf::Packet&&> >::type>::type std::get<0u, std::string&&, sf::Packet&&>(std::tuple<std::string&&, sf::Packet&&>&) [1505]
[1498]   0.0    0.00    0.00      18         _ZSt12__get_helperILj0EOSsION2sf6PacketEEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EIS5_DpT1_EE [1498]
                0.00    0.00      18/18          std::_Tuple_impl<0u, std::string&&, sf::Packet&&>::_M_head(std::_Tuple_impl<0u, std::string&&, sf::Packet&&>&) [1480]
-----------------------------------------------
                0.00    0.00      18/18          std::__add_ref<std::tuple_element<1u, std::tuple<std::string&&, sf::Packet&&> >::type>::type std::get<1u, std::string&&, sf::Packet&&>(std::tuple<std::string&&, sf::Packet&&>&) [1506]
[1499]   0.0    0.00    0.00      18         std::__add_ref<sf::Packet&&>::type std::__get_helper<1u, sf::Packet&&>(std::_Tuple_impl<1u, sf::Packet&&>&) [1499]
                0.00    0.00      18/18          std::_Tuple_impl<1u, sf::Packet&&>::_M_head(std::_Tuple_impl<1u, sf::Packet&&>&) [1482]
-----------------------------------------------
                0.00    0.00       1/18          std::__add_ref<std::tuple_element<1u, std::tuple<Game*, std::_Placeholder<1>, std::_Placeholder<2> > >::type>::type std::get<1u, Game*, std::_Placeholder<1>, std::_Placeholder<2> >(std::tuple<Game*, std::_Placeholder<1>, std::_Placeholder<2> >&) [2859]
                0.00    0.00       1/18          std::__add_ref<std::tuple_element<1u, std::tuple<Module*, std::_Placeholder<1>, std::_Placeholder<2> > >::type>::type std::get<1u, Module*, std::_Placeholder<1>, std::_Placeholder<2> >(std::tuple<Module*, std::_Placeholder<1>, std::_Placeholder<2> >&) [2860]
                0.00    0.00       4/18          std::__add_ref<std::tuple_element<1u, std::tuple<Player*, std::_Placeholder<1>, std::_Placeholder<2> > >::type>::type std::get<1u, Player*, std::_Placeholder<1>, std::_Placeholder<2> >(std::tuple<Player*, std::_Placeholder<1>, std::_Placeholder<2> >&) [2398]
                0.00    0.00       4/18          std::__add_ref<std::tuple_element<1u, std::tuple<Overlay*, std::_Placeholder<1>, std::_Placeholder<2> > >::type>::type std::get<1u, Overlay*, std::_Placeholder<1>, std::_Placeholder<2> >(std::tuple<Overlay*, std::_Placeholder<1>, std::_Placeholder<2> >&) [2399]
                0.00    0.00       4/18          std::__add_ref<std::tuple_element<1u, std::tuple<Universe*, std::_Placeholder<1>, std::_Placeholder<2> > >::type>::type std::get<1u, Universe*, std::_Placeholder<1>, std::_Placeholder<2> >(std::tuple<Universe*, std::_Placeholder<1>, std::_Placeholder<2> >&) [2400]
                0.00    0.00       4/18          std::__add_ref<std::tuple_element<1u, std::tuple<leon::WidgetBase*, std::_Placeholder<1>, std::_Placeholder<2> > >::type>::type std::get<1u, leon::WidgetBase*, std::_Placeholder<1>, std::_Placeholder<2> >(std::tuple<leon::WidgetBase*, std::_Placeholder<1>, std::_Placeholder<2> >&) [2401]
[1500]   0.0    0.00    0.00      18         std::__add_ref<std::_Placeholder<1> >::type std::__get_helper<1u, std::_Placeholder<1>, std::_Placeholder<2> >(std::_Tuple_impl<1u, std::_Placeholder<1>, std::_Placeholder<2> >&) [1500]
                0.00    0.00      18/156         std::_Tuple_impl<1u, std::_Placeholder<1>, std::_Placeholder<2> >::_M_head(std::_Tuple_impl<1u, std::_Placeholder<1>, std::_Placeholder<2> >&) [683]
-----------------------------------------------
                0.00    0.00       7/18          std::__add_ref<std::tuple_element<1u, std::tuple<leon::Panel*, std::reference_wrapper<tgui::Callback> > >::type>::type std::get<1u, leon::Panel*, std::reference_wrapper<tgui::Callback> >(std::tuple<leon::Panel*, std::reference_wrapper<tgui::Callback> >&) [2071]
